"","Species","Habitat","Scenario","Mean","SD","Median","Q1","Q3","IQR","Minimum","MinimumOutlier","Maximum","MaximumOutlier"
"664","WWCR","conifer",0.35,-0.0555035614173939,0.0800488758490858,-0.0807185206734013,-0.0955378279964651,-0.0653276725605134,0.0302101554359517,-0.140853061150393,-0.128173848760815,-0.0200124394065859,0.171362501137383
"665","WWCR","conifer",0.45,-0.0505292828705989,0.0969825004115662,-0.078106437645902,-0.100523119358139,-0.0563724537544925,0.0441506656036463,-0.166749117763608,-0.150851686876057,0.00985354465097703,0.229478643676273
"666","WWCR","conifer",0.55,0.0173331918208143,0.0759127384199933,-0.00415798429823849,-0.0290235816376933,0.0206690810387787,0.0496926626764719,-0.103562575652401,-0.0616458879373248,0.0952080750534866,0.258961257464676
"667","WWCR","conifer",0.65,0.0636068596851203,0.0686679869821775,0.0539678674013226,0.0208729277970607,0.0817627646906228,0.0608898368935621,-0.0704618275432824,-0.0239645840478203,0.173097520030966,0.295916633717352
"668","WWCR","conifer",0.75,0.0739341908673527,0.0779618771072309,0.0567630249091035,0.0314120383278153,0.0885837393375351,0.0571717010097199,-0.0543455131867645,-0.0389879437471658,0.174341290852115,0.340894194634717
"669","WWCR","conifer",0.85,0.101300009001893,0.10055801238045,0.0693394620337222,0.0479705801021324,0.116512513943757,0.0685419338416245,-0.0548423206603043,-0.019352273089163,0.219325414706194,0.444382309375618
"670","WWCR","conifer",0.95,0.17655071470359,0.14050852523819,0.12545999322627,0.101498687174534,0.265059902071073,0.163561214896539,-0.143843135170274,-0.0186098408640206,0.510401724415881,0.599914266959368
"671","YBFL","conifer",0.05,-0.0360075496705771,0.0246259601623125,-0.0360950148183292,-0.0499093162707295,-0.0111595013212747,0.0387498149494548,-0.108034038694912,-0.0818277146537271,0.0469652211029075,0.0088299852832871
"672","YBFL","conifer",0.15,-0.0795325032856572,0.0310377759458553,-0.0818088350047376,-0.109096092891429,-0.0437700273714878,0.0653260655199415,-0.207085191171342,-0.132889111296764,0.0542190709084244,-0.0240744077696344
"673","YBFL","conifer",0.25,-0.115411812170639,0.0382106745025885,-0.111362691140888,-0.147193699057497,-0.0794906270363994,0.0677030720210977,-0.248748307089144,-0.190568880133934,0.0220639809952472,-0.0516329230058323
"674","YBFL","conifer",0.35,-0.163366673799235,0.0482372952487948,-0.163471754554325,-0.200705424321783,-0.118589805361032,0.082115618960751,-0.32387885276291,-0.259694722951438,0.0045836230800943,-0.0744847839298196
"675","YBFL","conifer",0.45,-0.205136849677569,0.060261829698886,-0.189832010205667,-0.255897063442187,-0.153508955214391,0.102388108227796,-0.409479225783881,-0.32734279628208,7.32071273031876e-05,-0.105539098335184
"676","YBFL","conifer",0.55,-0.215939493959726,0.0755151523518937,-0.208678944509415,-0.281504659328588,-0.153875948019485,0.127628711309103,-0.472947726292243,-0.351268897763924,0.0375671189441696,-0.0853660878411223
"677","YBFL","conifer",0.65,-0.219613573771283,0.106257099861778,-0.244909447786763,-0.312545826196642,-0.13621652814159,0.176329298055052,-0.577039773279219,-0.377486937078033,0.128277418940988,-0.0286231705114179
"678","YBFL","conifer",0.75,-0.173190286789329,0.119520154108974,-0.129975894849815,-0.284004311589912,-0.0548966702542973,0.229107641335615,-0.627665773593335,-0.389773220650556,0.288764791749125,-0.00196068289934585
"679","YBFL","conifer",0.85,-0.166172363107809,0.145883796619747,-0.11235139509582,-0.297618254639834,-0.0368638334494503,0.260754421190384,-0.68874988642541,-0.420696754627019,0.354267798336126,0.0315404877328798
"680","YBFL","conifer",0.95,-0.119131837946539,0.180048562622454,-0.0418349307852204,-0.247522609571995,0.0242178318960166,0.271740441468011,-0.655133271774012,-0.451859087070096,0.431828494098034,0.138713983747085
"681","YBSA","deciduous",0.05,-0.0271012812511582,0.0219037061677585,-0.0305175995272775,-0.0425449026895166,-0.0217471757734846,0.0207977269160321,-0.0737414930635648,-0.0620085605839623,0.00944941460056357,0.0350579610405176
"682","YBSA","deciduous",0.15,-0.0105852216108321,0.0419664763406165,-0.0106154693361823,-0.0418131878792048,0.0210042864988509,0.0628174743780556,-0.136039399446288,-0.10800914724857,0.115230498065934,0.0588800219498107
"683","YBSA","deciduous",0.25,-0.106808869131085,0.0388460975107853,-0.105885952991921,-0.135142530334176,-0.0761780602649213,0.0589644700692542,-0.223589235438057,-0.190433740019255,0.01226864483896,-0.0436708775931569
"684","YBSA","deciduous",0.35,-0.213099298097361,0.0392801807550103,-0.211144425809716,-0.241282057282982,-0.178834974376004,0.062447082906978,-0.334952681643449,-0.295836675720028,-0.085164350015537,-0.147797078666935
"685","YBSA","deciduous",0.45,-0.325611669252505,0.0425237879415268,-0.324975027761458,-0.358121350668977,-0.286467060606627,0.0716542900623494,-0.465602785762501,-0.41739146828664,-0.178985625513103,-0.255260313001366
"686","YBSA","deciduous",0.55,-0.433446729993265,0.0447347959424026,-0.425709555109211,-0.469113616127763,-0.402517348657754,0.0665962674700093,-0.569008017332777,-0.550001211319964,-0.30262294745274,-0.356907762473108
"687","YBSA","deciduous",0.65,-0.535754179881388,0.067242154086974,-0.550917667414956,-0.587485033589359,-0.478780942631637,0.108704090957722,-0.750541170025942,-0.702282277715175,-0.315724806195054,-0.373790496913397
"688","YBSA","deciduous",0.75,-0.66308487206532,0.0796036258203471,-0.652894969347984,-0.705262244363705,-0.614775114858392,0.0904871295053132,-0.840992938621675,-0.842640795666043,-0.479044420600422,-0.522867396501945
"689","YBSA","deciduous",0.85,-0.920955305094979,0.118128461012345,-0.913698696917382,-0.996027995322968,-0.854807303446272,0.141220691876696,-1.20785903313801,-1.16147896197712,-0.642976265631228,-0.685730381983261
"690","YBSA","deciduous",0.95,-1.29011326597726,0.245704676250245,-1.33365743774685,-1.4624801442654,-1.16389596962581,0.298584174639588,-1.91035640622478,-1.68434149770724,-0.716019707666431,-0.701141111778569
"691","YEWA","shrub",0.05,0.0960530390157732,0.0902387445326693,0.0663210188592087,0.0110840213921221,0.203822015893002,0.19273799450088,-0.278022970359197,-0.0160752921497726,0.492929007644321,0.235859151503133
"692","YEWA","shrub",0.15,0.134482291979208,0.103976877457034,0.136795361638185,0.0386009903188107,0.252588095574548,0.213987105255737,-0.282379667564795,-0.0233156370038071,0.573568753458154,0.298491162244897
"693","YEWA","shrub",0.25,0.0873591455812337,0.138486660908449,0.0698206573132341,-0.0419803577044325,0.254256093725085,0.296236451429517,-0.486335034848708,-0.102459781170094,0.698610770869361,0.312003457913434
"694","YEWA","shrub",0.35,0.0327988988771604,0.195234037357021,-0.0199264525074916,-0.153313388339845,0.287457510127245,0.44077089846709,-0.814469736040479,-0.203413582167136,0.94861385782788,0.323703159316917
"695","YEWA","shrub",0.45,-0.0209976753472807,0.23737054309518,-0.105473218234277,-0.246368466670447,0.28479341196313,0.531161878633577,-1.04311128462081,-0.304253511795314,1.0815362299135,0.332087120301317
"696","YEWA","shrub",0.55,-0.0713635154859768,0.24254166941854,-0.165812782859369,-0.294790323707832,0.219154978242122,0.513945301949954,-1.06570827663276,-0.380512933558251,0.990072931167052,0.301544348511339
"697","YEWA","shrub",0.65,-0.119414028130934,0.260924932870965,-0.23563636506835,-0.341466390399364,0.20251685112374,0.543983241523105,-1.15744125268402,-0.483324566685803,1.0184917134084,0.270900943931263
"698","YEWA","shrub",0.75,-0.133683507333431,0.323335206722264,-0.257049679362018,-0.413313609144291,0.26057051546572,0.673884124610012,-1.42413979605931,-0.660911112948413,1.27139670238074,0.328658829905692
"699","YEWA","shrub",0.85,-0.223829357131917,0.391419924884922,-0.3629107286139,-0.550878458181721,0.240721596924667,0.791600055106388,-1.7382785408413,-0.943564468144625,1.42812167958425,0.326927207315215
"700","YEWA","shrub",0.95,-0.459719438799532,0.50590737680619,-0.585789450185845,-0.867360108334361,0.0955661485020684,0.962926256836429,-2.311749493589,-1.59706622745204,1.53995553375671,0.23080489685946
"701","YRWA","conifer",0.05,-0.143748344196347,0.0288837937317902,-0.142793530151489,-0.163929547389436,-0.120628195602612,0.0433013517868239,-0.228881575069672,-0.199259466802654,-0.0556761679223764,-0.0843196060244628
"702","YRWA","conifer",0.15,-0.152948806098466,0.0593537357180305,-0.153954025187008,-0.195966868797547,-0.0944900477895159,0.101476821008031,-0.348182100309593,-0.272974428539804,0.0577251837225305,-0.0551807401757701
"703","YRWA","conifer",0.25,-0.125248935419265,0.0632990855637921,-0.14662350359371,-0.171525348024382,-0.0569787801456633,0.114546567878718,-0.343345199842459,-0.221445533035009,0.114841071672414,-0.0150263835982258
"704","YRWA","conifer",0.35,-0.117767395712277,0.0708117223985575,-0.130044914382115,-0.17348515252078,-0.0649291733159107,0.108555979204869,-0.336319121328083,-0.241882423386173,0.0979047954913929,0.0205487295756228
"705","YRWA","conifer",0.45,-0.108337734643013,0.0840985465410032,-0.111969501664911,-0.179326931070413,-0.0490339216101492,0.130293009460264,-0.374766445260809,-0.261602045902627,0.146405592580247,0.0447848156643426
"706","YRWA","conifer",0.55,-0.0352028864448606,0.0904201220048889,-0.0460754481145351,-0.0975727060517297,0.0535029142766664,0.151075620328396,-0.324186136544324,-0.21229217183748,0.280116344769261,0.105754066122259
"707","YRWA","conifer",0.65,0.00103533355113257,0.0905596254097673,-0.00858282776136202,-0.0535674646312341,0.0922614588570546,0.145828923488289,-0.272310849863667,-0.18183536807343,0.311004844089488,0.133526886508134
"708","YRWA","conifer",0.75,-0.0249659747490704,0.10248549335184,-0.0400988057694431,-0.091598008073095,0.0806106126215672,0.172208620694662,-0.349910939115088,-0.253822937873113,0.33892354366356,0.129707271818531
"709","YRWA","conifer",0.85,-0.0146333446522338,0.10847713391249,-0.0334318121411897,-0.0779669524578283,0.0962249812751634,0.174191933732992,-0.339254853057316,-0.256824808186102,0.357512881874651,0.151536418824323
"710","YRWA","conifer",0.95,0.0359989280995329,0.100722519371097,0.0238636085163364,-0.0336534585028456,0.124499946978835,0.15815340548168,-0.270883566725366,-0.206703747045194,0.361730055201355,0.176664980527362
